N,P,K,temperature,humidity,ph,rainfall,label
97.82,24.21,10.17,25.9,80.88684822,6.576415562,632.97,rice
97.82,24.21,10.17,25.42,82.05687182,5.739175027,837.454,rice
97.82,24.21,10.17,25.42,80.66385045,6.738652179,841.561,rice
97.82,24.21,10.17,25.89,80.30025587,5.594819626,443.878,rice
97.82,24.21,10.17,24.23,82.7883708,6.946636369,1008.973,rice
97.82,24.21,10.17,26.28,80.41817957,5.012139669,993.736,rice
97.82,24.21,10.17,28.92,80.1923008,6.363472208,1101.211,rice
97.82,24.21,10.17,24.36,83.58760316,6.880431223,620.826,rice
97.82,24.21,10.17,23.56,80.47476396,7.300410836,1021.8,rice
97.82,24.21,10.17,29.56,83.11713476,6.587918708,1079.47,rice
97.82,24.21,10.17,24.78,80.97384195,7.283736617,784.985,rice
97.82,24.21,10.17,27.65,82.67839517,7.023936392,731.522,rice
97.82,24.21,10.17,28.69,81.33265073,6.939083505,916.391,rice
97.82,24.21,10.17,27.56,80.52389148,7.868474653,920.06,rice
97.82,24.21,10.17,25.84,84.04403589,5.005306977,841.561,rice
97.82,24.21,10.17,26.06,80.54498576,6.136131869,443.878,rice
97.82,24.21,10.17,25.58,84.49774397,7.524080076,1008.973,rice
97.82,24.21,10.17,25.6,80.64416466,5.706943251,993.736,rice
97.82,24.21,10.17,25.8,84.94375962,5.758506323,1101.211,rice
97.82,24.21,10.17,26.11440416,80.33127223,6.349606327,620.826,rice
93.14,10.56,4.57,25.23,82.73685569,6.576415562,1021.8,rice
93.14,10.56,4.57,26.59,81.63895217,5.453592032,693.496,rice
93.14,10.56,4.57,24.56,83.88266234,6.372576327,787.626,rice
93.14,10.56,4.57,23.34,82.1480873,5.105588355,575.605,rice
93.14,10.56,4.57,24.42,81.17734011,5.935344406,574.325,rice
93.14,10.56,4.57,25.67,83.15250801,5.17782304,733.779,rice
93.14,10.56,4.57,28.68,82.95221726,6.462391607,518.116,rice
93.14,10.56,4.57,39.65,83.7287574,7.069172227,565.301,rice
93.14,10.56,4.57,27.65,82.06719137,7.473134377,950.527,rice
93.14,10.56,4.57,27.81,83.52842314,6.158376967,789.737,rice
93.14,10.56,4.57,27.65,80.14509262,7.549873681,880.991,rice
93.14,10.56,4.57,25.34,84.81360127,6.028321558,407.42,rice
93.14,10.56,4.57,24.78,82.36698992,6.604993475,919.562,rice
93.14,10.56,4.57,24.47,80.52586088,6.500343222,781.617,rice
93.14,10.56,4.57,24.93,84.47963372,5.935745417,678.775,rice
93.14,10.56,4.57,25.65,84.59201843,7.072655622,605.366,rice
93.14,10.56,4.57,23.33,80.70960551,5.333322606,746.599,rice
93.14,10.56,4.57,29.25,80.41363018,6.502985292,660.517,rice
93.14,10.56,4.57,25.63,83.06310136,5.453592032,820.227,rice
93.14,10.56,4.57,25.82,80.3477562,6.372576327,577.14,rice
93.14,10.56,4.57,25.65,82.22572988,5.105588355,1628.754,rice
93.14,10.56,4.57,24.78,81.89918197,5.935344406,1134.703,rice
93.14,10.56,4.57,27.69,83.83625819,5.17782304,1334.194,rice
93.14,10.56,4.57,28.16,81.17734011,6.462391607,2068.896,rice
93.14,10.56,4.57,27.4,83.15250801,7.069172227,1834.359,rice
93.14,10.56,4.57,27.42,82.95221726,7.473134377,1224.952,rice
93.14,10.56,4.57,27.76,83.7287574,6.158376967,1750.977,rice
93.14,10.56,4.57,27.85,82.06719137,7.549873681,1719.052,rice
93.14,10.56,4.57,25.596,83.52842314,6.028321558,2083.291,rice
93.14,10.56,4.57,25.76,80.14509262,6.604993475,1682.053,rice
93.14,10.56,4.57,25.29,84.81360127,6.500343222,2056.684,rice
93.14,10.56,4.57,25.27,82.36698992,5.935745417,1836.464,rice
93.14,10.56,4.57,26.59,80.52586088,7.072655622,1752.294,rice
93.14,10.56,4.57,24.56,84.47963372,5.333322606,2042.12,rice
93.14,10.56,4.57,23.34,84.59201843,6.502985292,1926.984,rice
93.14,10.56,4.57,24.42,80.70960551,7.038096361,1826.553,rice
93.14,10.56,4.57,25.67,80.41363018,7.840207144,2042.951,rice
93.14,10.56,4.57,28.68,83.06310136,6.980400905,1635.014,rice
93.14,10.56,4.57,39.65,80.3477562,7.228963452,1771.634,rice
93.14,10.56,4.57,27.65,82.22572988,6.576415562,2230.988,rice
96.9,22.72,2.96,24.21,81.89918197,5.70080568,1520.125,rice
96.9,22.72,2.96,28.56,83.83625819,5.718627178,1645.762,rice
96.9,22.72,2.96,25.65,84.79352417,6.685346424,1329.86,rice
96.9,22.72,2.96,24.78,83.47021081,6.336253525,1334.754,rice
96.9,22.72,2.96,27.69,82.45432595,5.386167788,1482.25,rice
96.9,22.72,2.96,28.16,82.1235421,7.50283396,1943.256,rice
96.9,22.72,2.96,27.4,80.2389895,5.108681786,1976.86,rice
96.9,22.72,2.96,27.42,82.20802629,6.98435366,1350.256,rice
96.9,22.72,2.96,27.76,83.51827127,6.94801983,1453.256,rice
96.9,22.72,2.96,27.85,83.77345559,7.042299069,1863.256,rice
96.9,22.72,2.96,25.596,80.72886384,6.249050656,2202.32,rice
96.9,22.72,2.96,25.76,83.29114712,6.970859754,1269.568,rice
96.9,22.72,2.96,25.29,82.74835604,5.953933276,1197.256,rice
96.9,22.72,2.96,25.27,80.33502926,5.85393208,1269.045,rice
96.9,22.72,2.96,26.59,82.11124033,6.442475375,1510.214,rice
96.9,22.72,2.96,24.56,80.28597873,5.070175667,1073.562,rice
96.9,22.72,2.96,23.34,80.56887849,6.012632591,1161.235,rice
96.9,22.72,2.96,24.42,83.891805,6.254028451,1364.526,rice
96.9,22.72,2.96,25.67,82.1706881,7.375482851,1533.245,rice
96.9,22.72,2.96,28.68,82.84022551,6.336253525,2662.193,rice
96.9,22.72,2.96,26.28,83.00320459,5.386167788,2931.677,rice
96.9,22.72,2.96,28.92,84.56919326,7.50283396,2127.181,rice
96.9,22.72,2.96,24.36,81.85872947,5.108681786,2244.44,rice
96.9,22.72,2.96,23.56,81.78596776,6.98435366,1899.461,rice
96.9,22.72,2.96,29.56,81.97927117,6.94801983,1923.742,rice
96.9,22.72,2.96,24.78,81.46033732,7.042299069,2339.082,rice
96.9,22.72,2.96,27.65,83.72874389,6.249050656,2304.524,rice
96.9,22.72,2.96,28.69,80.37979919,6.970859754,3532.256,rice
96.9,22.72,2.96,27.56,82.94682591,5.953933276,2565.256,rice
96.9,22.72,2.96,25.84,81.05635517,5.85393208,2669.568,rice
96.9,22.72,2.96,26.06,84.96907151,6.442475375,3132.564,rice
96.9,22.72,2.96,25.58,80.54372813,5.070175667,2660.256,rice
96.9,22.72,2.96,25.6,83.47038318,6.012632591,1998.145,rice
96.9,22.72,2.96,25.8,81.43321641,6.254028451,2083.564,rice
96.9,22.72,2.96,26.11440416,81.40633547,7.375482851,1737.4458,rice
96.9,22.72,2.96,25.23,81.03569343,7.528599957,3012.254,rice
96.9,22.72,2.96,26.6,84.1341879,6.576415562,2343.564,rice
96.9,22.72,2.96,24.94,81.91411159,8.753795334,2084.145,rice
96.9,22.72,2.96,25.18,83.88387074,7.228963452,2300.146,rice
96.9,22.72,2.96,26.23,80.12267476,6.576415562,2761.458,rice
95.75,28.79,9.9,28.8,83.85642678,5.824709117,1256.84,rice
95.75,28.79,9.9,24.3,82.81088865,6.576415562,1247.022,rice
95.75,28.79,9.9,25.19,83.46358271,6.364134968,1111.59,rice
95.75,28.79,9.9,27.99,82.14004101,5.01450727,1243.124,rice
95.75,28.79,9.9,24.52,83.3293191,6.149410611,836.128,rice
95.75,28.79,9.9,28.97,84.67353597,5.950660556,925.145,rice
95.75,28.79,9.9,26.57,83.59512273,5.960370061,1282.365,rice
95.75,28.79,9.9,24.23,82.00274423,5.561398642,1161.556,rice
95.75,28.79,9.9,27.65,80.31964408,7.416245107,865.565,rice
95.75,28.79,9.9,29.84,82.3207629,5.583370042,1531.564,rice
95.75,28.79,9.9,24.98,80.15836264,6.430010215,1418.256,rice
95.75,28.79,9.9,25.210326,81.60487287,5.534878156,1049.565,rice
95.75,28.79,9.9,24.62,83.37011772,6.903985986,1478.245,rice
95.75,28.79,9.9,24.6230513,82.63941394,6.271478838,1380.457,rice
95.75,28.79,9.9,24.93,82.89408619,7.224285503,914.478,rice
95.75,28.79,9.9,25.08,83.5352163,6.13428721,1468.154,rice
95.75,28.79,9.9,24.38,83.03322691,5.206373153,1110.234,rice
95.75,28.79,9.9,25.27,81.41753846,7.782051313,1468.568,rice
95.75,28.79,9.9,22.92,81.45061596,7.062779015,1101.456,rice
95.75,28.79,9.9,24.19,80.88684822,7.730367824,1731.245,rice
95.75,28.79,9.9,26.56,82.05687182,5.286203711,1296.854,rice
95.75,28.79,9.9,24.21,80.66385045,6.766240045,657.689,rice
95.75,28.79,9.9,25.68,80.30025587,7.228963452,757.61,rice
95.75,28.79,9.9,27.56,82.7883708,6.576415562,568.029,rice
95.75,28.79,9.9,26.65,80.41817957,5.543360238,733.168,rice
95.75,28.79,9.9,24.15,80.1923008,6.215109715,601.898,rice
95.75,28.79,9.9,25.23,83.58760316,7.120272972,525.402,rice
95.75,28.79,9.9,28.89,80.47476396,5.950647577,2005.748,rice
95.75,28.79,9.9,27.56,83.11713476,7.236705436,2184.974,rice
95.75,28.79,9.9,24.56,80.97384195,6.501697816,1761.816,rice
95.75,28.79,9.9,25.68,82.67839517,7.592490617,1873.395,rice
95.75,28.79,9.9,26.33,81.33265073,5.875345751,1244.919,rice
95.75,28.79,9.9,26.48,80.52389148,6.932400225,1473.343,rice
95.75,28.79,9.9,25.98,84.04403589,6.946209881,1892.526,rice
95.75,28.79,9.9,25.89,80.54498576,5.739175027,1889.758,rice
95.75,28.79,9.9,26.24,84.49774397,6.738652179,2356.564,rice
95.75,28.79,9.9,26.45,80.64416466,5.594819626,2052.256,rice
95.75,28.79,9.9,24.53,84.94375962,6.946636369,1907.145,rice
95.75,28.79,9.9,25.57,80.33127223,5.012139669,2050.356,rice
95.75,28.79,9.9,27.2,82.73685569,6.363472208,2319.564,rice
88.99,19.73,14.8,28.36,81.63895217,6.880431223,1928.254,rice
88.99,19.73,14.8,27.86,83.88266234,7.300410836,1654.266,rice
88.99,19.73,14.8,25.51,82.1480873,6.587918708,2182.256,rice
88.99,19.73,14.8,24.56,81.17734011,6.576415562,2104.656,rice
88.99,19.73,14.8,25.07,83.15250801,7.023936392,1342.562,rice
88.99,19.73,14.8,25.58,82.95221726,6.939083505,1984.657,rice
88.99,19.73,14.8,25.2,83.7287574,7.868474653,2168.157,rice
88.99,19.73,14.8,24.35,82.06719137,5.005306977,2054.256,rice
88.99,19.73,14.8,26.34,83.52842314,6.136131869,2884.676,rice
88.99,19.73,14.8,27.58,80.14509262,7.524080076,3595.758,rice
88.99,19.73,14.8,25.35,82.7883708,5.706943251,2380.598,rice
88.99,19.73,14.8,26.56,80.41817957,5.758506323,2551.345,rice
88.99,19.73,14.8,25.64,80.1923008,6.349606327,2187.089,rice
88.99,19.73,14.8,25.88,83.58760316,5.999969026,2242.378,rice
88.99,19.73,14.8,25.36,80.47476396,5.453592032,3007.868,rice
88.99,19.73,14.8,25.35,83.11713476,6.372576327,2542.588,rice
88.99,19.73,14.8,25.62,80.97384195,5.105588355,2509.262,rice
88.99,19.73,14.8,25.87,82.67839517,5.935344406,2764.769,rice
88.99,19.73,14.8,22.87,81.33265073,5.17782304,2029.405,rice
88.99,19.73,14.8,24.36,80.52389148,6.462391607,2472.548,rice
37.26,85.21,0.5,26.9,84.04403589,7.069172227,2414.977,rice
37.26,85.21,0.5,28.45,80.54498576,7.473134377,2539.619,rice
37.26,85.21,0.5,25.69,84.49774397,6.158376967,2825.164,rice
37.26,85.21,0.5,24.25,80.64416466,7.549873681,2362.213,rice
37.26,85.21,0.5,24.57,84.94375962,5.70080568,1845.256,rice
37.26,85.21,0.5,26.89,80.33127223,5.718627178,1786.835,rice
37.26,85.21,0.5,23.77,82.73685569,6.685346424,3493.256,rice
37.26,85.21,0.5,22.45,81.63895217,6.336253525,2787.154,rice
37.26,85.21,0.5,26.87,83.88266234,5.386167788,2984.321,rice
37.26,85.21,0.5,24.21,82.1480873,7.50283396,593.673,rice
37.26,85.21,0.5,28.56,81.17734011,5.1011263,638.478,rice
37.26,85.21,0.5,25.65,83.15250801,6.98435366,509.043,rice
37.26,85.21,0.5,24.78,82.95221726,6.94801983,625.811,rice
37.26,85.21,0.5,27.69,83.7287574,7.042299069,482.044,rice
37.26,85.21,0.5,28.16,82.06719137,6.249050656,450.113,rice
37.26,85.21,0.5,27.4,83.52842314,6.970859754,594.265,rice
37.26,85.21,0.5,27.42,80.14509262,5.953933276,559.589,rice
37.26,85.21,0.5,27.76,84.81360127,5.85393208,815.654,rice
37.26,85.21,0.5,27.85,82.36698992,6.442475375,497.378,rice
37.26,85.21,0.5,25.596,80.52586088,5.070175667,508,rice
37.26,85.21,0.5,25.76,84.47963372,6.012632591,601.256,rice
37.26,85.21,0.5,25.29,84.59201843,6.254028451,401.658,rice
37.26,85.21,0.5,25.27,80.70960551,7.375482851,450.658,rice
37.26,85.21,0.5,26.59,80.41363018,7.778915154,600.784,rice
37.26,85.21,0.5,24.56,83.06310136,6.286500176,716.458,rice
37.26,85.21,0.5,23.34,80.3477562,7.070959995,808.654,rice
37.26,85.21,0.5,24.42,82.22572988,6.244841491,716.451,rice
37.26,85.21,0.5,25.67,81.89918197,6.043304899,450.15,rice
37.26,85.21,0.5,28.68,83.83625819,5.824709117,299.25,rice
37.26,85.21,0.5,39.65,84.79352417,6.357389366,697.345,rice
37.26,85.21,0.5,27.65,83.47021081,6.364134968,561.416,rice
37.26,85.21,0.5,27.81,82.45432595,5.01450727,620.758,rice
37.26,85.21,0.5,27.65,82.1235421,6.149410611,778.954,rice
37.26,85.21,0.5,25.34,80.2389895,5.950660556,587.232,rice
37.26,85.21,0.5,24.78,82.20802629,5.960370061,976.966,rice
37.26,85.21,0.5,24.47,83.51827127,5.561398642,1235.416,rice
37.26,85.21,0.5,24.93,83.77345559,7.416245107,889.897,rice
37.26,85.21,0.5,25.65,80.72886384,5.583370042,771.451,rice
37.26,85.21,0.5,23.33,83.29114712,6.430010215,975.658,rice
37.26,85.21,0.5,29.25,82.74835604,6.576415562,457.654,rice
96.71,20.61,20.64,25.63,80.33502926,6.903985986,1068.254,rice
96.71,20.61,20.64,25.82,82.11124033,6.271478838,845.256,rice
96.71,20.61,20.64,25.3,80.28597873,7.224285503,815.087,rice
96.71,20.61,20.64,25.25,80.56887849,6.13428721,768.995,rice
96.71,20.61,20.64,26.59,83.891805,5.206373153,857.558,rice
96.71,20.61,20.64,24.56,82.1706881,7.782051313,607.528,rice
96.71,20.61,20.64,23.34,82.84022551,7.062779015,632.97,rice
96.71,20.61,20.64,24.42,83.00320459,7.730367824,837.454,rice
96.71,20.61,20.64,25.67,84.56919326,5.286203711,841.561,rice
96.71,20.61,20.64,28.68,81.85872947,6.766240045,443.878,rice
96.71,20.61,20.64,39.65,81.78596776,7.382762603,1008.973,rice
96.71,20.61,20.64,27.65,81.97927117,5.658169482,993.736,rice
96.71,20.61,20.64,27.81,81.46033732,5.543360238,1101.211,rice
96.71,20.61,20.64,27.65,83.72874389,6.215109715,620.826,rice
96.71,20.61,20.64,25.34,80.37979919,7.120272972,1021.8,rice
78.92,30.12,22.9,24.78,82.94682591,5.950647577,1079.47,rice
78.92,30.12,22.9,24.47,81.05635517,7.236705436,784.985,rice
78.92,30.12,22.9,24.93,84.96907151,6.501697816,731.522,rice
78.92,30.12,22.9,25.65,80.54372813,7.592490617,916.391,rice
78.92,30.12,22.9,23.33,83.47038318,5.875345751,920.06,rice
78.92,30.12,22.9,29.25,81.43321641,7.228963452,836.112,rice
78.92,30.12,22.9,25.63,81.40633547,6.576415562,723.428,rice
78.92,30.12,22.9,25.82,81.03569343,5.739175027,2015.932,rice
78.92,30.12,22.9,25.3,84.1341879,6.738652179,1737.503,rice
78.92,30.12,22.9,25.25,81.91411159,5.594819626,1622.36,rice
78.92,30.12,22.9,25.57,83.88387074,6.946636369,1628.754,rice
78.92,30.12,22.9,25.76,80.12267476,5.012139669,1134.703,rice
78.92,30.12,22.9,26.27,83.85642678,6.363472208,1334.194,rice
78.92,30.12,22.9,26.34,80.31964408,6.880431223,2068.896,rice
78.92,30.12,22.9,25.15,82.3207629,7.300410836,1834.359,rice
78.92,30.12,22.9,24.58,80.15836264,6.587918708,1224.952,rice
78.92,30.12,22.9,23.56,81.60487287,7.283736617,1750.977,rice
78.92,30.12,22.9,26.39,83.37011772,7.023936392,1719.052,rice
78.92,30.12,22.9,24.95,82.63941394,6.939083505,2083.291,rice
78.92,30.12,22.9,24.68,82.89408619,7.868474653,1682.053,rice
93.5,35.74,0.89,28.36,83.5352163,5.005306977,2056.684,rice
93.5,35.74,0.89,26.84,83.03322691,6.136131869,1836.464,rice
93.5,35.74,0.89,24.16,81.41753846,7.524080076,1752.294,rice
93.5,35.74,0.89,25.5,81.45061596,5.706943251,2042.12,rice
93.5,35.74,0.89,28.6,80.88684822,5.758506323,1926.984,rice
93.5,35.74,0.89,27.86,82.05687182,6.349606327,1826.553,rice
93.5,35.74,0.89,26.95,80.66385045,6.576415562,2042.951,rice
93.5,35.74,0.89,27.27,80.30025587,5.453592032,1635.014,rice
93.5,35.74,0.89,27.67,82.7883708,6.372576327,1771.634,rice
93.5,35.74,0.89,26.97,80.41817957,5.105588355,2230.988,rice
93.5,35.74,0.89,26.97,80.1923008,5.935344406,1520.125,rice
93.5,35.74,0.89,27.33,83.58760316,5.17782304,1645.762,rice
93.5,35.74,0.89,27.42,80.47476396,6.462391607,1329.86,rice
93.5,35.74,0.89,25.62,83.11713476,7.069172227,1334.754,rice
93.5,35.74,0.89,27.65,80.97384195,7.473134377,1482.25,rice
93.5,35.74,0.89,26.24,82.67839517,6.158376967,1943.256,rice
93.5,35.74,0.89,25.65,81.33265073,7.549873681,1976.86,rice
93.5,35.74,0.89,24.65,80.52389148,6.028321558,1350.256,rice
93.5,35.74,0.89,25.67,84.04403589,6.604993475,1453.256,rice
93.5,35.74,0.89,27.86,80.54498576,6.500343222,1863.256,rice
94.48,49.06,4.71,-,84.49774397,5.935745417,2182.256,rice
94.48,49.06,4.71,28.63,80.64416466,7.072655622,2104.656,rice
94.48,49.06,4.71,30.99,84.94375962,5.333322606,1342.562,rice
94.48,49.06,4.71,31.17,80.33127223,6.502985292,1984.657,rice
94.48,49.06,4.71,25.62,82.73685569,7.038096361,2168.157,rice
94.48,49.06,4.71,26.9,81.63895217,7.840207144,2054.256,rice
94.48,49.06,4.71,24.62,83.88266234,6.980400905,2884.676,rice
94.48,49.06,4.71,23.65,82.1480873,7.228963452,3595.758,rice
78.92,30.12,22.9,25.08,81.17734011,6.576415562,2380.598,rice
78.92,30.12,22.9,24.38,83.15250801,5.70080568,2551.345,rice
78.92,30.12,22.9,25.27,82.95221726,5.718627178,2187.089,rice
78.92,30.12,22.9,22.92,83.7287574,6.685346424,2242.378,rice
78.92,30.12,22.9,24.19,82.06719137,6.336253525,3007.868,rice
78.92,30.12,22.9,26.56,83.52842314,5.386167788,2542.588,rice
78.92,30.12,22.9,24.21,80.14509262,7.50283396,2509.262,rice
78.92,30.12,22.9,25.68,84.81360127,5.108681786,2764.769,rice
78.92,30.12,22.9,27.56,82.36698992,6.98435366,2029.405,rice
78.92,30.12,22.9,26.65,80.52586088,6.94801983,2054.256,rice
78.92,30.12,22.9,24.15,84.47963372,7.042299069,2884.676,rice
78.92,30.12,22.9,25.23,84.59201843,6.249050656,3595.758,rice
78.92,30.12,22.9,28.89,80.70960551,6.970859754,2380.598,rice
78.92,30.12,22.9,27.56,80.41363018,5.953933276,2551.345,rice
78.92,30.12,22.9,24.56,83.06310136,5.85393208,2187.089,rice
78.92,30.12,22.9,25.68,80.3477562,6.442475375,2242.378,rice
78.92,30.12,22.9,26.33,82.22572988,5.950660556,3007.868,rice
78.92,30.12,22.9,26.48,81.89918197,5.960370061,2542.588,rice
78.92,30.12,22.9,25.98,83.83625819,5.561398642,2509.262,rice
78.92,30.12,22.9,26.56,84.79352417,7.416245107,2764.769,rice
68.45,7.15,9.18,26.32,18.05321569,6.52855858,956.216,Soyabean
68.45,7.15,9.18,27.47,17.22635262,6.629858845,686.066,Soyabean
68.45,7.15,9.18,26.83,16.20615215,6.305252525,843.808,Soyabean
68.45,7.15,9.18,28.52,15.16266596,6.985858258,731.11,Soyabean
68.45,7.15,9.18,25.84,17.02656265,6.452525959,622.438,Soyabean
97.82,24.21,10.17,26.32,16.0525266,7.052858458,792.492,Soyabean
97.82,24.21,10.17,22.35,18.0652525,7.252185125,659.568,Soyabean
97.82,24.21,10.17,33.23,16.02025626,6.015215853,561.416,Soyabean
97.82,24.21,10.17,26.52,15.03065256,7.8585588,620.758,Soyabean
97.82,24.21,10.17,25.66,16.52666221,7.062858585,778.954,Soyabean
97.82,24.21,10.17,20.01,17.56395511,6.92625222,587.232,Soyabean
97.82,24.21,10.17,22.65,18.00215265,6.858552525,976.966,Soyabean
97.82,24.21,10.17,28.25,16.2678492,6.725252522,1235.416,Soyabean
97.82,24.21,10.17,26.09,17.05685899,6.205225585,889.897,Soyabean
97.82,24.21,10.17,24.65,14.59266695,7.8585588,771.451,Soyabean
97.82,24.21,10.17,28.56,15.20626266,7.062858585,975.658,Soyabean
97.82,24.21,10.17,25.67,16.14565756,7.528599957,457.654,Soyabean
97.82,24.21,10.17,26,14.71070537,6.576415562,837.454,Soyabean
96.9,22.72,2.96,27,18.30968112,6.025269412,841.561,Soyabean
96.9,22.72,2.96,28,15.7559405,7.228963452,443.878,Soyabean
96.9,22.72,2.96,25,14.71070537,6.576415562,1008.973,Soyabean
96.9,22.72,2.96,-,18.05321569,6.5926256,993.736,Soyabean
96.9,22.72,2.96,25.98,17.22635262,7.52525255,1101.211,Soyabean
96.9,22.72,2.96,25.9,16.20615215,7.051559589,620.826,Soyabean
96.9,22.72,2.96,25.42,15.16266596,6.52855858,1021.8,Soyabean
96.9,22.72,2.96,25.42,17.02656265,6.629858845,1079.47,Soyabean
96.9,22.72,2.96,25.89,16.0525266,6.305252525,784.985,Soyabean
96.9,22.72,2.96,24.23,18.0652525,6.985858258,731.522,Soyabean
96.9,22.72,2.96,26.28,16.02025626,6.452525959,916.391,Soyabean
96.9,22.72,2.96,28.92,15.03065256,6.985858258,920.06,Soyabean
96.9,22.72,2.96,24.36,16.52666221,6.452525959,836.112,Soyabean
96.9,22.72,2.96,23.56,17.56395511,7.052858458,1622.36,Soyabean
96.9,22.72,2.96,29.56,18.00215265,7.252185125,1628.754,Soyabean
96.9,22.72,2.96,24.78,15.21512225,6.015215853,1134.703,Soyabean
96.9,22.72,2.96,27.65,16.25515626,7.8585588,1334.194,Soyabean
96.9,22.72,2.96,28.69,16.20615215,6.425124516,2068.896,Soyabean
96.9,22.72,2.96,27.56,15.16266596,6.985858258,1834.359,Soyabean
96.9,22.72,2.96,25.84,17.22635262,6.452525959,1224.952,Soyabean
96.9,22.72,2.96,26.06,16.20615215,6.985858258,1750.977,Soyabean
96.9,22.72,2.96,25.58,15.16266596,6.452525959,1719.052,Soyabean
96.9,22.72,2.96,25.6,15.2032656,7.052858458,2083.291,Soyabean
96.9,22.72,2.96,25.8,17.25125627,7.252185125,1682.053,Soyabean
96.9,22.72,2.96,26.11440416,18.05321569,6.015215853,2056.684,Soyabean
96.9,22.72,2.96,25.23,17.56395511,7.8585588,1836.464,Soyabean
96.9,22.72,2.96,26.6,15.2032656,6.425124516,1752.294,Soyabean
96.9,22.72,2.96,24.94,17.25125627,6.230589528,2042.12,Soyabean
96.9,22.72,2.96,25.18,18.05321569,6.5926256,1926.984,Soyabean
96.9,22.72,2.96,26.23,17.56395511,7.52525255,1826.553,Soyabean
96.9,22.72,2.96,28.8,18.00215265,7.051559589,2042.951,Soyabean
96.9,22.72,2.96,24.3,16.2678492,6.52855858,1771.634,Soyabean
96.9,22.72,2.96,25.19,17.05685899,6.629858845,2230.988,Soyabean
96.9,22.72,2.96,27.99,16.20615215,6.305252525,1520.125,Soyabean
96.9,22.72,2.96,24.52,15.16266596,6.985858258,1645.762,Soyabean
96.9,22.72,2.96,28.97,17.02656265,7.052858458,1329.86,Soyabean
96.9,22.72,2.96,26.57,16.0525266,7.252185125,1334.754,Soyabean
96.9,22.72,2.96,24.23,18.0652525,6.015215853,1482.25,Soyabean
96.9,22.72,2.96,27.65,16.02025626,7.52525255,1943.256,Soyabean
96.9,22.72,2.96,24.98,15.03065256,7.051559589,1976.86,Soyabean
37.26,85.21,0.5,25.210326,15.21512225,6.52855858,1350.256,Soyabean
37.26,85.21,0.5,24.62,16.25515626,6.629858845,1453.256,Soyabean
37.26,85.21,0.5,24.6230513,15.2032656,6.305252525,1863.256,Soyabean
37.26,85.21,0.5,24.93,17.25125627,6.985858258,2202.32,Soyabean
37.26,85.21,0.5,25.08,18.05321569,6.452525959,1269.568,Soyabean
37.26,85.21,0.5,24.38,17.22635262,7.052858458,1197.256,Soyabean
37.26,85.21,0.5,25.27,18.0652525,7.252185125,1269.045,Soyabean
37.26,85.21,0.5,22.92,17.02656265,6.015215853,1510.214,Soyabean
37.26,85.21,0.5,24.19,16.0525266,7.8585588,1073.562,Soyabean
37.26,85.21,0.5,26.56,18.0652525,7.062858585,1161.235,Soyabean
37.26,85.21,0.5,24.21,16.02025626,6.92625222,1364.526,Soyabean
37.26,85.21,0.5,25.25,18.25160223,6.858552525,2662.193,Soyabean
37.26,85.21,0.5,25.57,15.03065256,6.015215853,2931.677,Soyabean
37.26,85.21,0.5,25.76,15.21512225,7.8585588,2127.181,Soyabean
37.26,85.21,0.5,26.27,16.25515626,6.425124516,2244.44,Soyabean
37.26,85.21,0.5,26.34,15.2032656,6.230589528,1899.461,Soyabean
37.26,85.21,0.5,25.15,17.25125627,6.5926256,1923.742,Soyabean
37.26,85.21,0.5,24.58,17.22635262,7.52525255,2339.082,Soyabean
37.26,85.21,0.5,23.56,18.0652525,6.5926256,2304.524,Soyabean
37.26,85.21,0.5,26.39,14.71070537,7.52525255,3532.256,Soyabean
37.26,85.21,0.5,24.95,18.05321569,7.051559589,2565.256,Soyabean
37.26,85.21,0.5,24.68,17.22635262,6.52855858,2669.568,Soyabean
37.26,85.21,0.5,28.36,16.20615215,6.629858845,3132.564,Soyabean
37.26,85.21,0.5,26.84,15.16266596,6.305252525,2660.256,Soyabean
37.26,85.21,0.5,24.16,17.02656265,6.985858258,1998.145,Soyabean
37.26,85.21,0.5,25.5,16.0525266,6.452525959,2083.564,Soyabean
37.26,85.21,0.5,22.87,18.0652525,7.052858458,1737.4458,Soyabean
37.26,85.21,0.5,24.36,16.02025626,7.252185125,3012.254,Soyabean
37.26,85.21,0.5,26.9,15.03065256,6.015215853,2343.564,Soyabean
37.26,85.21,0.5,28.45,16.52666221,7.8585588,1531.564,Soyabean
37.26,85.21,0.5,25.69,17.56395511,7.062858585,1418.256,Soyabean
37.26,85.21,0.5,24.25,18.00215265,6.629858845,1049.565,Soyabean
37.26,85.21,0.5,24.57,16.2678492,6.305252525,1478.245,Soyabean
37.26,85.21,0.5,26.89,17.05685899,6.985858258,1380.457,Soyabean
37.26,85.21,0.5,23.77,17.02656265,6.452525959,914.478,Soyabean
37.26,85.21,0.5,22.45,17.02656265,7.052858458,1468.154,Soyabean
37.26,85.21,0.5,26.87,16.0525266,7.252185125,1110.234,Soyabean
37.26,85.21,0.5,24.21,18.0652525,6.015215853,1468.568,Soyabean
37.26,85.21,0.5,28.56,16.02025626,6.92625222,1101.456,Soyabean
37.26,85.21,0.5,25.65,15.03065256,6.858552525,733.168,Soyabean
96.71,20.61,20.64,27.69,16.52666221,6.015215853,601.898,Soyabean
96.71,20.61,20.64,28.16,17.56395511,7.8585588,525.402,Soyabean
